fixed acidity,residual sugar,free sulfur dioxide,total sulfur dioxide,alcohol,quality
-1.9000000000000004,-0.7000000000000002,-1.0,55.0,2.4000000000000004,1.0
-1.0,-0.10000000000000009,-2.0,-7.0,1.200000000000001,-1.0
1.6999999999999993,-0.7000000000000002,-5.0,-14.0,0.10000000000000142,1.0
0.9000000000000004,-0.10000000000000009,23.0,81.0,-0.8999999999999986,-1.0
-1.1000000000000005,-0.7000000000000002,2.0,11.0,-0.6999999999999993,-1.0
-0.9000000000000004,-0.6000000000000001,2.0,1.0,-1.0,-1.0
-0.9000000000000004,-0.6000000000000001,0.0,-1.0,-1.0,0.0
4.1,0.3999999999999999,-5.0,-10.0,0.6000000000000014,1.0
4.1,0.3999999999999999,-5.0,-10.0,0.6000000000000014,1.0
-0.10000000000000053,-0.40000000000000013,12.0,81.0,-0.8999999999999986,-1.0
-0.10000000000000053,0.5,4.0,57.0,-0.7999999999999989,-1.0
3.0999999999999996,-0.10000000000000009,-7.0,-19.0,0.3000000000000007,1.0
1.799999999999999,-0.20000000000000018,-9.0,-19.0,2.200000000000001,0.0
0.09999999999999964,0.5999999999999996,-4.0,24.0,-0.1999999999999993,0.0
3.6999999999999993,-0.10000000000000009,-9.0,-23.0,0.0,0.0
0.29999999999999893,0.0,14.0,27.0,-0.09999999999999964,-1.0
-0.10000000000000053,0.19999999999999973,-4.0,3.0,-0.3999999999999986,0.0
-0.9000000000000004,3.3999999999999995,12.0,81.0,0.3000000000000007,-1.0
0.7999999999999989,-0.20000000000000018,-1.0,11.0,0.8000000000000007,-1.0
0.1999999999999993,0.0,-3.0,3.0,-1.0,-1.0
-0.40000000000000036,-0.30000000000000027,-4.0,6.0,-0.5,-1.0
-0.10000000000000053,0.19999999999999973,10.0,81.0,-0.6999999999999993,-1.0
-0.10000000000000053,-0.20000000000000018,10.0,20.0,-0.7999999999999989,0.0
-0.5,-0.20000000000000018,2.0,34.0,-0.7999999999999989,-1.0
-1.1000000000000005,-0.7000000000000002,-9.0,-27.0,-0.6999999999999993,-1.0
0.6999999999999993,-0.20000000000000018,-6.0,-10.0,-0.1999999999999993,0.0
0.5,-0.20000000000000018,1.0,17.0,0.20000000000000107,-1.0
-0.20000000000000018,0.3999999999999999,15.0,25.0,0.3000000000000007,0.0
1.0,-0.20000000000000018,13.0,43.0,-0.6999999999999993,0.0
1.0999999999999996,0.3999999999999999,-5.0,-15.0,-0.3999999999999986,-1.0
-0.20000000000000018,0.3999999999999999,15.0,25.0,0.3000000000000007,0.0
-1.0,0.3999999999999999,-4.0,-1.0,0.8000000000000007,-1.0
-1.9000000000000004,-0.6000000000000001,5.0,68.0,2.0,1.0
0.09999999999999964,-0.40000000000000013,-2.0,11.0,-0.29999999999999893,0.0
0.5999999999999996,0.5999999999999996,4.0,20.0,-0.5999999999999996,0.0
-1.0,0.3999999999999999,-4.0,-1.0,0.8000000000000007,-1.0
0.29999999999999893,0.09999999999999964,-7.0,-1.0,-1.0,0.0
-0.7000000000000002,-0.30000000000000027,0.0,0.0,-1.0,0.0
-0.7000000000000002,-0.30000000000000027,0.0,0.0,-1.0,0.0
-0.7000000000000002,-0.30000000000000027,1.0,1.0,-1.0,0.0
-0.7000000000000002,-0.30000000000000027,0.0,0.0,-1.0,0.0
0.29999999999999893,0.09999999999999964,-7.0,-1.0,-1.0,0.0
1.0,-0.5000000000000002,-9.0,24.0,-0.8999999999999986,-1.0
4.1,-0.10000000000000009,-8.0,-14.0,0.7000000000000011,0.0
-0.20000000000000018,-0.40000000000000013,14.0,71.0,-0.3999999999999986,0.0
4.1,0.0,-4.0,-14.0,-1.0,1.0
4.1,0.0,-4.0,-14.0,-1.0,1.0
-0.6000000000000005,-0.20000000000000018,-8.0,-15.0,-0.29999999999999893,0.0
-0.8000000000000007,-0.30000000000000027,2.0,13.0,-0.6999999999999993,-1.0
0.29999999999999893,0.09999999999999964,-3.0,35.0,-0.8999999999999986,-1.0
-0.20000000000000018,-0.5000000000000002,-5.0,1.0,-0.3999999999999986,0.0
-0.6000000000000005,-0.20000000000000018,-8.0,-15.0,-0.29999999999999893,0.0
2.9000000000000004,-0.6000000000000001,2.0,-1.0,-0.1999999999999993,0.0
-0.8000000000000007,-0.40000000000000013,2.0,-4.0,-0.29999999999999893,0.0
3.1999999999999993,0.8999999999999999,-9.0,-17.0,0.3000000000000007,-1.0
-0.20000000000000018,-0.30000000000000027,-6.0,48.0,-0.6999999999999993,-1.0
-0.8000000000000007,-0.40000000000000013,2.0,-4.0,-0.29999999999999893,0.0
0.09999999999999964,1.0,3.0,81.0,-0.8999999999999986,-1.0
1.5,0.0,-9.0,-25.0,-1.0,-1.0
-1.3000000000000007,-0.10000000000000009,-2.0,18.0,-1.0,-1.0
-0.20000000000000018,-0.40000000000000013,-6.0,7.0,-0.7999999999999989,-1.0
2.0999999999999996,0.3999999999999999,0.0,-5.0,0.3000000000000007,1.0
0.0,-0.5000000000000002,4.0,7.0,-0.8999999999999986,-1.0
-0.9000000000000004,-0.20000000000000018,-2.0,29.0,-0.7999999999999989,-1.0
0.09999999999999964,-0.5000000000000002,-4.0,-3.0,-0.1999999999999993,-1.0
0.0,-0.40000000000000013,9.0,11.0,-0.8999999999999986,-1.0
4.1,0.19999999999999973,-9.0,-11.0,0.7000000000000011,-1.0
3.9000000000000004,-0.40000000000000013,-8.0,-27.0,0.0,1.0
0.1999999999999993,1.0999999999999996,12.0,23.0,-0.3999999999999986,-1.0
0.0,1.4,1.0,-1.0,2.4000000000000004,1.0
-1.0,0.7999999999999998,-7.0,-11.0,-0.7999999999999989,0.0
3.5999999999999996,1.7999999999999998,-10.0,-15.0,-0.09999999999999964,0.0
0.0,1.7999999999999998,13.0,23.0,0.5,0.0
3.5999999999999996,1.7999999999999998,-10.0,-15.0,-0.09999999999999964,0.0
3.0,1.7999999999999998,3.0,27.0,-0.09999999999999964,-1.0
0.5,0.19999999999999973,-4.0,0.0,-0.7999999999999989,-1.0
-0.40000000000000036,3.3999999999999995,13.0,56.0,-0.7999999999999989,-1.0
0.0,1.7999999999999998,13.0,23.0,0.5,0.0
-1.0,0.7999999999999998,-7.0,-11.0,-0.7999999999999989,0.0
3.5999999999999996,1.7999999999999998,-10.0,-15.0,-0.09999999999999964,0.0
2.4000000000000004,3.3999999999999995,-9.0,-25.0,2.4000000000000004,1.0
1.0,3.3999999999999995,-4.0,9.0,0.3000000000000007,1.0
3.5,1.4,-8.0,-19.0,-0.8999999999999986,0.0
-0.20000000000000018,1.2999999999999998,-9.0,-27.0,-0.29999999999999893,1.0
-0.3000000000000007,0.7999999999999998,-2.0,15.0,-1.0,-1.0
1.0,3.3999999999999995,-4.0,9.0,0.3000000000000007,1.0
2.0,1.1999999999999997,18.0,33.0,-0.3999999999999986,-1.0
2.0,1.1999999999999997,18.0,33.0,-0.3999999999999986,-1.0
4.1,-0.20000000000000018,11.0,11.0,0.10000000000000142,0.0
-0.40000000000000036,0.7999999999999998,15.0,15.0,0.10000000000000142,0.0
0.7999999999999989,0.2999999999999998,6.0,11.0,0.40000000000000036,1.0
3.6999999999999993,1.0999999999999996,19.0,60.0,-1.0,-1.0
0.7999999999999989,0.2999999999999998,6.0,11.0,0.40000000000000036,1.0
3.0999999999999996,-0.20000000000000018,-8.0,-20.0,0.3000000000000007,-1.0
2.5,0.5,4.0,10.0,0.10000000000000142,0.0
-1.0,0.19999999999999973,-9.0,-22.0,-0.09999999999999964,0.0
4.1,1.0,3.0,15.0,-0.6999999999999993,0.0
2.9000000000000004,0.2999999999999998,-9.0,-11.0,-0.6999999999999993,-1.0
2.6999999999999993,0.3999999999999999,12.0,32.0,-0.29999999999999893,-1.0
-0.8000000000000007,-0.20000000000000018,-6.0,-9.0,-0.5999999999999996,-1.0
-0.7000000000000002,0.09999999999999964,-9.0,-7.0,-0.5,-1.0
-1.0,-0.10000000000000009,-6.0,-5.0,-0.5999999999999996,-1.0
-0.40000000000000036,0.3999999999999999,6.0,6.0,0.5,0.0
3.1999999999999993,-0.7000000000000002,-7.0,-23.0,-0.09999999999999964,0.0
0.40000000000000036,0.3999999999999999,-2.0,-10.0,-0.1999999999999993,-1.0
-0.5,-0.6000000000000001,-9.0,-17.0,-0.6999999999999993,-1.0
0.5,-0.10000000000000009,-2.0,52.0,-1.0,-1.0
2.4000000000000004,0.2999999999999998,-8.0,-13.0,-0.8999999999999986,0.0
-0.3000000000000007,0.0,-7.0,16.0,-0.7999999999999989,-1.0
2.4000000000000004,0.19999999999999973,-8.0,-24.0,-0.6999999999999993,0.0
2.4000000000000004,0.19999999999999973,-9.0,-26.0,-0.6999999999999993,0.0
-0.5,-0.5000000000000002,-5.0,-8.0,-0.6999999999999993,0.0
2.4000000000000004,0.2999999999999998,-8.0,-13.0,-0.8999999999999986,0.0
0.0,-0.20000000000000018,1.0,67.0,-0.7999999999999989,0.0
1.0999999999999996,0.5999999999999996,5.0,60.0,-0.6999999999999993,0.0
0.6999999999999993,0.7999999999999998,16.0,81.0,-0.7999999999999989,-1.0
-0.5,0.3999999999999999,12.0,34.0,0.8000000000000007,-1.0
-0.8000000000000007,0.2999999999999998,6.0,15.0,0.8000000000000007,0.0
1.6999999999999993,1.1999999999999997,23.0,54.0,-0.09999999999999964,-1.0
1.6999999999999993,0.6999999999999997,16.0,36.0,0.20000000000000107,0.0
1.9000000000000004,1.0,7.0,21.0,1.3000000000000007,1.0
1.6999999999999993,0.6999999999999997,16.0,36.0,0.20000000000000107,0.0
1.9000000000000004,1.0,7.0,21.0,1.3000000000000007,1.0
1.4000000000000004,1.1999999999999997,11.0,49.0,-0.5,-1.0
-0.10000000000000053,0.09999999999999964,-8.0,-20.0,-0.8999999999999986,-1.0
2.4000000000000004,0.5999999999999996,21.0,35.0,-0.6999999999999993,0.0
2.0999999999999996,3.3999999999999995,-1.0,12.0,-1.0,0.0
2.0999999999999996,3.3999999999999995,-1.0,12.0,-1.0,0.0
3.6999999999999993,1.4499999999999997,-8.0,-24.0,1.3000000000000007,1.0
2.4000000000000004,2.3,-9.0,-25.0,1.3000000000000007,-1.0
4.1,0.3999999999999999,-8.0,-17.0,-0.5,0.0
2.799999999999999,-0.20000000000000018,-7.0,-23.0,-0.6999999999999993,-1.0
2.299999999999999,0.6999999999999997,-4.0,3.0,2.3000000000000007,0.0
2.299999999999999,0.6999999999999997,-4.0,3.0,2.3000000000000007,0.0
0.09999999999999964,1.0,7.0,76.0,-0.7999999999999989,0.0
0.5,-0.10000000000000009,2.0,6.0,0.8000000000000007,-1.0
0.0,0.2999999999999998,3.0,0.0,1.5,1.0
4.0,1.1999999999999997,-7.0,-17.0,2.0,1.0
1.0,-0.30000000000000027,-8.0,-22.0,2.3000000000000007,0.0
-0.10000000000000053,0.5999999999999996,15.0,20.0,0.10000000000000142,-1.0
4.1,0.7999999999999998,14.0,61.0,1.3000000000000007,0.0
4.1,0.09999999999999964,-2.0,-9.0,-0.3999999999999986,1.0
4.1,0.19999999999999973,-4.0,-17.0,-1.0,0.0
2.6999999999999993,0.5,-9.0,-20.0,1.1000000000000014,0.0
3.0,-0.40000000000000013,-8.0,-24.0,-0.3999999999999986,0.0
3.0,-0.40000000000000013,-8.0,-24.0,-0.3999999999999986,0.0
4.0,0.3999999999999999,-8.0,-6.0,0.5,0.0
-0.9000000000000004,-0.30000000000000027,23.0,25.0,-0.29999999999999893,-1.0
-1.3000000000000007,0.5,3.0,-4.0,2.1000000000000014,1.0
4.1,0.7999999999999998,-8.0,-23.0,1.8000000000000007,0.0
1.6999999999999993,0.5999999999999996,1.0,8.0,-0.1999999999999993,0.0
1.1999999999999993,0.3999999999999999,-3.0,-10.0,-0.7999999999999989,0.0
2.799999999999999,0.5,3.0,-4.0,-0.29999999999999893,0.0
1.1999999999999993,0.3999999999999999,-3.0,-12.0,-0.7999999999999989,0.0
-0.20000000000000018,0.19999999999999973,-6.0,-19.0,-0.8999999999999986,-1.0
4.1,2.5999999999999996,9.0,39.0,2.4000000000000004,-1.0
